"id","profileName","text","date","title","rating","images","helpful","Size name","Colour","Pattern name"
"R2GTH5FZJRXYRA","Anonymous ","
  The delivery got delayed by a day but the product came with good packaging and I have verified the product on Apple website to ensure that the product is genuine.Jio and Airtel offer esim in India, so be mindful when you read that iPhone supports dual sim. It supports one esim and one nano sim.Great camera. Bulkier than other older iPhone models. Display and sound quality is amazing!
","Reviewed in India on 10 September 2020","Great pick for dual sim users who are obsessed with getting good pictures!",5,"","0",,,
"RN1WFOKNDUY8M","Soumitra Sharma","
  I don't know why but the pics are quite yellow and due to that I have not yet put sim in my i phone, it will be a month on 28th Feb. I m confused if its real or fake. I can't even return it since its getting a month in few days. I have two small kids that's why didn't get much time to explore and feeling disappointed now.Can someone connect with me from amazon.
","Reviewed in India on 21 February 2021","Pics are quite yellow",3,"","1",,,
"R7AF4ORSWYDL","Krishnanand","
  No complaints yet awesome mobile loved night mode camera
","Reviewed in India on 3 October 2019","Must buy with Hdfc offer + no cost emi total discount 8.1k",5,"","1",,,
"R2O5PULR3I9EF","Amazon Customer","
  experience is great for now.. however another feedback is that within 20 days I noticed a tiny crack like a hair on my iPhone 11.. Honestly it has not fallen yet although my previous iPhone 6s survived many drops with no cracks at all even after 4 years.. strange and surprising that the glass quality is very bad as compared to the old phones
","Reviewed in India on 29 October 2020","Very Poor glass quality for iPhone 11 as compared to the older versions..",5,"","1",,,
"R3FTP9C0707TKY","Krunal","
  iphone 11 is a very good phone to buy only if you can compromise for the display. The display on this is device is pretty good but you can get other options with better displays in this price segment.If you can survive with an HD+ LCD panel with thicker bezels and a notch up top then this is a very good phone for you.Cameras are awesome, battery backup excellent, great performance and a decent premium look. Good job Apple !
","Reviewed in India on 2 November 2020","Amazing Powerful and Durable Gadget.",4,"","0",,,
"R1411TZ3QU5LE3","Rohi","
  Overall phone is excellent. You can go for it.But one suggestion to all, don't buy any products using Amazon Pay ICICI Credit Card, you will be charged nicely. That too if you are choosing NO EMI COST option then gone case, get ready to pay extra charges including interest charges and GST against each installments and products. Whatever they show in calculation details (Structure) all bullshit. I nicely charged for this product by selecting EMI option and just to save 1000/- I paid extra 2000/- for this product.And I purchased one more product 'Hoodie' the cost was 799/- by using Amazon Pay ICICI Card it costed for me 942.82 including GST even though it was a one payment.So my sincere suggest don't use *Amazon Pay ICICI Credit Card at all*. And don't go for any EMI options its better to buy in one payment to avoid additional charges. No body will help you once it is charged to you. ICICI Customer care they play very safe game.
","Reviewed in India on 9 December 2020","Excellent!!",5,"","0",,,
"R1OCFOUNKYCBMH","Aiswarya","
  Good one..actually i was very frustrated when i order because most of the comments where discouraging and i became very tensed...but after receiving the package i am really happy because it is the best and i qm really happy about the product..😍 i was using iphone 6 and now updated to iphone 11 so comparing with iphone 6 verything is best according to me..camera quality battery life everything...go forward for this and all the best...
","Reviewed in India on 2 March 2021","A good phone",5,"","1",,,
"R22TA98ULLKDU3","saiteja","
  I am an android user before and this is my first ios device. Before i wondered why people are spending their huge money to buy it, but now i realised why, let me tell u..Camera:Better in bright light conditions.. but it is not upto the mark in low light or night conditions..Battery:Which is best and lasts whole day with above avg usageThe functionality and apps handling is flawless and i can say that no one gonna regret by choosing this phone..My mobile was iphone 11 64 GBAnd i would like to thank AMAZON for great delivery on time and at this situation as we get so many fake or clone iPhones which i was bothering about.. but AMAZON did a great job and got a brand new original iphone!Thank you and go for it....
","Reviewed in India on 25 October 2020","Experience the beauty..",4,"https://images-na.ssl-images-amazon.com/images/I/61NXaQjfCdL.jpg","0",,,
"R18NVHLSDLA0J3","Sunil","
  Upgrade to 11 from 7 was smooth as the data transfer took place in just a few minutes. Features of iOS14 and the battery backup are simply superb. However, since the adapter supplied is of 2W, the charging time is higher. May be wireless charger or 5W charger should be bought separately
","Reviewed in India on 24 October 2020","Awesome!",5,"","1",,,
"R1KEMIJBK6UXKE","ananth kumar","
  I want to return mobile which is ordered on 21st july 2020 and delivered on 26th July, because battery life drains quickly, while charging mobile was heating, didn’t have external memory card, app like true caller were not responding properly, mobile is locked with my own Face ID even it is unlocking with my brother’s face.
","Reviewed in India on 27 July 2020","I am in eligible of return policy, so make my request to return my order",3,"https://images-na.ssl-images-amazon.com/images/I/71gEBJp5LyL.jpg","1",,,
"RSHXZFBD0HQS3","DrD19","
  Using since 20 daysGreat battery back up compared to all other cells and last for 2 days without charging as per normal use and 24 hours with continuous use.Camera as always best one with portrait mode going good.There should be more options in photo editing like text and other useful tool so we don’t have to use third party app.Overall great experience
","Reviewed in India on 9 November 2020","Great experience",4,"","1",,,
"R24TUXZGDIR81M","Ridwan S.","
  Awesome phone with top notch performance and camera..
","Reviewed in India on 8 October 2020","Beast in all aspect",5,"https://images-na.ssl-images-amazon.com/images/I/71r2XOAZlLL.jpg
https://images-na.ssl-images-amazon.com/images/I/814zbedbZFL.jpg
https://images-na.ssl-images-amazon.com/images/I/81SkEDoKsKL.jpg","1",,,
"R3HYPUOWB2Y90X","Prakash","
  Aaaahhhhhhhh 😌Super battery lifeSuper displayHandy phone. Must go for 128GB
","Reviewed in India on 29 September 2019","Superb",5,"","1",,,
"R2N09Y8O7MACS7","HARISH G","
  Battery life drains faster, camera sometimes looks grainy. It has significant weight to it.Even though the screen is lcd, it is very good..no problem there.As a person coming from android background there are somethings I really,like for example the notifications are not arranged intuitively, if you download any docs or photo there is no indication that it is completed.Overall a good product to buy.
","Reviewed in India on 6 December 2020","Good product,but there are things to improve.",4,"","1",,,
"R2P9GE8XDGBQ24","Nilendu Maiti","
  One of the amazing phone from apple. Insane pic quality. Improved battery life, face recognition is way faster than its previous ones. Amature photographers will like it for sure :).Overall experience is good enough.
","Reviewed in India on 3 August 2020","Amazing phone from apple",5,"","1",,,
"R1YFK9GNBSQ2DY","Amazon Customer","
  Everything is great as it’s supposed to be but for some reason this phone is heavier than my friend’s iPhone 11 bought in the US
","Reviewed in India on 12 October 2020","Worried about the weight",5,"","1",,,
"R20UNQEST0TMZF","Pavas Bhatnagar","
  Readers,Earlier I was hesitant to buy an iPhone as 11 comes with LCD panel, I used to be a huge fan of OnePlus and was under the impression that 120 Hz would really make a difference but hands on heart- I’ve been using my iPhone for last 3 days and I am flabbergasted at how vivid the display of iPhone is that too LCD one!Now coming to delivery- Amazon never disappointsSeller- Appario Retail, received the original product and in good condition- No complaints. IDK why other users have issues with this retailerDeal- Thank You Amazon for bringing this product under Great Indian Festival otherwise I would have regretted for sureDon’t worry about 5G, is desh mein abhi 4G network bhi Puri tarah coverage nahin deta. 5G will take its own sweet time to hit the marketColour- Chose purple after speaking to at least 20 iPhone users and finally made the right decision- White and Black are too common for meThe only demerit of using an iPhone is that you can’t transfer old WhatsApp chat backup from your android device.Hope my review helps in decision making!
","Reviewed in India on 21 October 2020","Left OnePlus for the first time",5,"https://images-na.ssl-images-amazon.com/images/I/61rk0hGpbfL.jpg","0",,,
"RKPMSL8VHOZIN","Saurav Chowdhury","
  I have bought an iPhone for the very first time. The experience is so good. This one is an 128gb variant. If you wanna hesitation free longtime use of the product you should go with the 128 gb variant. The sound quality of this one has the power to rich you in heaven. Actually can’t express the inner feelings about how smooth as well as good it is.
","Reviewed in India on 17 October 2020","Excellent buy",5,"https://images-na.ssl-images-amazon.com/images/I/61pquCOM0-L.jpg
https://images-na.ssl-images-amazon.com/images/I/71vI-UMznvL.jpg","1",,,
